Calle Puerto Rico,Calle  Rico,Calle,,-2,,,verdadero,,,
Calle Cruz de Caravaca,Cruz Caravaca,Cruz,Caravaca,2,,,verdadero,,,
Calle de las Orquídeas,Orquídeas,Orquídeas,,0,,,verdadero,,,
Calle San Aurelio,San Aurelio,San,Aurelio,-2,Male,,verdadero,,,
Calle de Almería,Almería,Almería,,0,,,verdadero,,,
Calle Villalar,Villalar,Villalar,,0,,,verdadero,,,
Calle del Río Eresma,Calle  Eresma,Calle,,0,,,verdadero,,,
Calle del Río Cea,Calle  Cea,Calle,,0,,,verdadero,,,
Calle del Río Tera,Calle  Tera,Calle,,0,,,verdadero,,,
Calle del Río Órbigo,Calle  Órbigo,Calle,,0,,,verdadero,,,
Calle del Río Carrión,Calle  Carrión,Calle,,0,,,verdadero,,,
Calle Antonio Montesinos,Antonio Montesinos,Antonio,Montesinos,-2,Male,,verdadero,,,
Calle del Mariquelo,Mariquelo,Mariquelo,,0,,,verdadero,,,
Calle Logroño,Logroño,Logroño,,0,,,verdadero,,,
Calle Lepanto,Lepanto,Lepanto,,0,,,verdadero,,,
Calle Zalaca,Zalaca,Zalaca,,0,,,verdadero,,,
Calle San Rafael,San Rafael,San,Rafael,-2,,,verdadero,,,
Calle Uclés,Uclés,Uclés,,0,,,verdadero,,,
Calle Nava del Rey,Nava Rey,Nava,Rey,-2,,,verdadero,,,
Calle Plasencia,Plasencia,Plasencia,,0,,,verdadero,,,
Avenida de Campoamor,Campoamor,Campoamor,,0,,,verdadero,,,
Calle del Mirto,Mirto,Mirto,,0,,,verdadero,,,
Avenida Raimundo de Borgoña,Raimundo Borgoña,Raimundo,Borgoña,-2,Male,,verdadero,,,
Calle de las Acacias,Acacias,Acacias,,0,,,verdadero,,,
Calle de María La Brava,María La Brava,María,La,2,Female,,verdadero,,,
Calle República Dominicana,República Dominicana,República,Dominicana,0,,,verdadero,,,
Calle de la Concordia,Concordia,Concordia,,2,,,verdadero,,,
Calle de Vigo,Vigo,Vigo,,0,,,verdadero,,,
Calle de El Salvador,El Salvador,El,Salvador,-2,,,verdadero,,,
Calle del Músico Antonio Baciero,Músico Antonio Baciero,Músico,Antonio,-2,Male,,verdadero,,,
Calle Pintor González Ubierna,Pintor González Ubierna,Pintor,González,0,Male,,verdadero,,,
Calle Gerona,Gerona,Gerona,,0,,,verdadero,,,
Calle de Joaquín Secall,Joaquín Secall,Joaquín,Secall,-2,Male,,verdadero,,,
Calle de Eusebio Bona,Eusebio Bona,Eusebio,Bona,-2,Male,,verdadero,,,
Calle de Ricardo Pérez Fernández,Ricardo Pérez Fernández,Ricardo,Pérez,-2,Male,,verdadero,,,
Calle de Fernando Santos,Fernando Santos,Fernando,Santos,-2,Male,,verdadero,,,
Calle Enrique de Villena,Enrique Villena,Enrique,Villena,-2,Male,,verdadero,,,
Calle Rector Balcells,Rector Balcells,Rector,Balcells,0,Male,,verdadero,,,
Calle Ramos de Pareja,Ramos Pareja,Ramos,Pareja,2,,,verdadero,,,
Calle de las Cañas,Cañas,Cañas,,0,,,verdadero,,,
Calle Monleón,Monleón,Monleón,,0,,,verdadero,,,
Calle de las Begonias,Begonias,Begonias,,0,,,verdadero,,,
Calle de las Amapolas,Amapolas,Amapolas,,0,,,verdadero,,,
Calle del Manzano,Manzano,Manzano,,0,,,verdadero,,,
Calle del Aliso,Aliso,Aliso,,0,,,verdadero,,,
Calle del Rocío,Rocío,Rocío,,2,,,verdadero,,,
Calle de los Castaños,Castaños,Castaños,,0,,,verdadero,,,
Calle de las Camelias,Camelias,Camelias,,0,,,verdadero,,,
Calle del Alcalde Marcelo Fernández Nieto,AlcalMarcelo Fernández Nieto,AlcalMarcelo,Fernández,0,Male,,verdadero,,,
Calle Obispo Ramírez Villaescusa,Obispo Ramírez Villaescusa,Obispo,Ramírez,0,Male,,verdadero,,,
Calle de los Acebos,Acebos,Acebos,,0,,,verdadero,,,
Calle de los Nardos,Nardos,Nardos,,0,,,verdadero,,,
Calle de las Petunias,Petunias,Petunias,,0,,,verdadero,,,
Calle de la Encina,Encina,Encina,,2,,,verdadero,,,
Calle de los Pinos,Pinos,Pinos,,0,,,verdadero,,,
Calle Río Riofrío,Calle  Riofrío,Calle,,0,,,verdadero,,,
Calle de los Olmos,Olmos,Olmos,,0,,,verdadero,,,
Calle de los Crisantemos,Crisantemos,Crisantemos,,0,,,verdadero,,,
Calle de las Margaritas,Margaritas,Margaritas,,0,,,verdadero,,,
Calle del Lazarillo de Tormes,Lazarillo Tormes,Lazarillo,Tormes,0,,,verdadero,,,
Calle de Pablo Picasso,Pablo Picasso,Pablo,Picasso,-2,Male,,verdadero,,,
Calle de Pascal,Pascal,Pascal,,-2,Male,,verdadero,,,
Calle Ibiza,Ibiza,Ibiza,,0,,,verdadero,,,
Calle Luis Vives,Luis Vives,Luis,Vives,-2,Male,,verdadero,,,
Calle Larga,Larga,Larga,,0,,,verdadero,,,
Calle Teide,Teide,Teide,,0,,,verdadero,,,
Calle la Albuera,la Albuera,la,Albuera,0,,,verdadero,,,
Calle Maestro Marqués,Maestro Marqués,Maestro,Marqués,0,Male,,verdadero,,,
Plaza del Poniente,Poniente,Poniente,,0,,,verdadero,,,
Calle Varillas,Varillas,Varillas,,0,,,verdadero,,,
Calle del Pinto,Pinto,Pinto,,0,,,verdadero,,,
Calle Imperial,Imperial,Imperial,,0,,,verdadero,,,
Calle de Ayacucho,Ayacucho,Ayacucho,,0,,,verdadero,,,
Calle de San Quintín,San Quintín,San,Quintín,-2,Male,,verdadero,,,
Calle de Calatañazor,Calatañazor,Calatañazor,,0,,,verdadero,,,
Calle las Escuelas,las Escuelas,las,Escuelas,0,,,verdadero,,,
Calle la Marina,la Marina,la,Marina,2,,,verdadero,,,
Calle Otumba,Otumba,Otumba,,0,,,verdadero,,,
Calle Domingo de Soto,Domingo Soto,Domingo,Soto,-2,Male,,verdadero,,,
Calle la Gardenia,la Gardenia,la,Gardenia,2,,,verdadero,,,
Calle Nicaragua,Nicaragua,Nicaragua,,0,,,verdadero,,,
Calle Federico Lozano Andrés,Federico Lozano Andrés,Federico,Lozano,-2,Male,,verdadero,,,
Calle Gloria Fuertes,Gloria Fuertes,Gloria,Fuertes,2,Female,https://es.wikipedia.org/wiki/Gloria_Fuertes,verdadero,,,
Calle de los Abetos,Abetos,Abetos,,0,,,verdadero,,,
Calle Prior,Prior,Prior,,0,,,verdadero,,,
Calle Caldereros,Caldereros,Caldereros,,0,,,verdadero,,,
Calle Riaño,Riaño,Riaño,,0,,,verdadero,,,
Calle Ingenieros Zapadores,Ingenieros Zapadores,Ingenieros,Zapadores,0,,,verdadero,,,
Calle Guzmán el Bueno,Guzmán el Bueno,Guzmán,el,-2,Male,,verdadero,,,
Calle Entrerríos,Entrerríos,Entrerríos,,0,,,verdadero,,,
Calle Río Alhándiga,Calle  Alhándiga,Calle,,0,,,verdadero,,,
Calle Río Maíllo,Calle  Maíllo,Calle,,0,,,verdadero,,,
Calle Río Ubierna,Calle  Ubierna,Calle,,0,,,verdadero,,,
Calle Juan de Garay,Juan Garay,Juan,Garay,-2,Male,,verdadero,,,
Plaza del Mirto,Mirto,Mirto,,0,,,verdadero,,,
Calle Agricultura,Agricultura,Agricultura,,0,,,verdadero,,,
Calle de Torres Quevedo,Torres Quevedo,Torres,Quevedo,0,,,verdadero,,,
Calle Miguel de Unamuno,Miguel Unamuno,Miguel,Unamuno,-2,Male,,verdadero,,,
Calle de la Fresa,Fresa,Fresa,,0,,,verdadero,,,
Calle de los Castellanos,Castellanos,Castellanos,,0,,,verdadero,,,
Calle Fortis y Fortunio,Fortis y Fortunio,Fortis,y,0,,,verdadero,,,
Calle Río Alberche,Calle  Alberche,Calle,,0,,,verdadero,,,
Calle de los Portugaleses,Portugaleses,Portugaleses,,0,,,verdadero,,,
Calle de Santo Tomás de Villanueva,Santo Tomás de Villanueva,Santo,Tomás,-2,Male,,verdadero,,,
Calle de la Cruz Roja,Cruz Roja,Cruz,Roja,2,,,verdadero,,,
Calle Río Pisuerga,Calle  Pisuerga,Calle,,0,,,verdadero,,,
Calle Río Jalón,Calle  Jalón,Calle,,0,,,verdadero,,,
Calle Río Ebro,Calle  Ebro,Calle,,0,,,verdadero,,,
Calle Río Tajo,Calle  Tajo,Calle,,0,,,verdadero,,,
Calle Río Guadiana,Calle  Guadiana,Calle,,0,,,verdadero,,,
Calle Río Sil,Calle  Sil,Calle,,0,,,verdadero,,,
Calle Río Segura,Calle  Segura,Calle,,0,,,verdadero,,,
Calle Río Júcar,Calle  Júcar,Calle,,0,,,verdadero,,,
Calle Panaderos,Panaderos,Panaderos,,0,,,verdadero,,,
Calle Carteros,Carteros,Carteros,,0,,,verdadero,,,
Calle Escuelas Viejas,Escuelas Viejas,Escuelas,Viejas,0,,,verdadero,,,
Calle Pozo,Pozo,Pozo,,0,,,verdadero,,,
Calle Obispo Alcolea,Obispo Alcolea,Obispo,Alcolea,0,Male,,verdadero,,,
Calle Ruiz Zorrilla,Ruiz Zorrilla,Ruiz,Zorrilla,0,Male,,verdadero,,,
Calle Bachiller Trapaza,Bachiller Trapaza,Bachiller,Trapaza,0,Male,,verdadero,,,
Calle de González Bustillo,González Bustillo,González,Bustillo,0,Male,,verdadero,,,
Plaza de África,África,África,,2,,,verdadero,,,
Calle Andalucía,Andalucía,Andalucía,,2,,,verdadero,,,
Calle Génova,Génova,Génova,,2,,,verdadero,,,
Calle Conde Don Vela,ConDon Vela,ConDon,Vela,0,Male,,verdadero,,,
Calle Guzmán de Alfarache,Guzmán Alfarache,Guzmán,Alfarache,-2,Male,,verdadero,,,
Calle el Bierzo,el Bierzo,el,Bierzo,0,,,verdadero,,,
Calle Río Arlanzón,Calle  Arlanzón,Calle,,0,,,verdadero,,,
Calle la Flor,la Flor,la,Flor,2,,,verdadero,,,
Calle Toreros,Toreros,Toreros,,0,,,verdadero,,,
Calle Antonio García Boiza,Antonio García Boiza,Antonio,García,-2,Male,,verdadero,,,
Calle de los Afiladores,Afiladores,Afiladores,,0,,,verdadero,,,
Calle del Licenciado Vidriera,Licenciado Vidriera,Licenciado,Vidriera,0,Male,,verdadero,,,
Calle de los Alfareros,Alfareros,Alfareros,,0,,,verdadero,,,
Calle Félix de Montemar,Félix Montemar,Félix,Montemar,-2,Male,,verdadero,,,
Calle del Perdón,Perdón,Perdón,,0,,,verdadero,,,
Calle López Vivero,López Vivero,López,Vivero,0,Male,,verdadero,,,
Calle Mineros,Mineros,Mineros,,0,,,verdadero,,,
Calle del Toboso,Toboso,Toboso,,0,,,verdadero,,,
Calle de Nazaret,Nazaret,Nazaret,,2,,,verdadero,,,
Calle San Ignacio de Loyola,San Ignacio Loyola,San,Ignacio,-2,Male,,verdadero,,,
Calle San Lucas,San Lucas,San,Lucas,-2,Male,,verdadero,,,
Calle San Arcadio,San Arcadio,San,Arcadio,-2,Male,,verdadero,,,
Calle de los Herreros,Herreros,Herreros,,0,,,verdadero,,,
Calle del Príncipe,Príncipe,Príncipe,,0,,,verdadero,,,
Calle de Agustina de Aragón,Agustina de Aragón,Agustina,de,2,Female,https://es.wikipedia.org/wiki/Agustina_de_Arag%C3%B3n,verdadero,,,
Calle de Felipe Juan,Felipe Juan,Felipe,Juan,-2,Male,,verdadero,,,
Plaza de la Enseñanza,Enseñanza,Enseñanza,,0,,,verdadero,,,
Calle Pintores,Pintores,Pintores,,0,,,verdadero,,,
Calle de los Guindos,Guindos,Guindos,,0,,,verdadero,,,
Calle Campo de San Francisco,Campo San Francisco,Campo,San,-2,,,verdadero,,,
Calle de Sorias,Sorias,Sorias,,0,,,verdadero,,,
Plaza de la Fuente,Fuente,Fuente,,0,,,verdadero,,,
Cuesta del Carmen,Cuesta del Carmen,Cuesta,del,2,Female,https://es.wikipedia.org/wiki/Virgen_del_Carmen,verdadero,,,
Calle Rector Lucena,Rector Lucena,Rector,Lucena,2,Male,,verdadero,,,
Calle Rector Tovar,Rector Tovar,Rector,Tovar,0,Male,,verdadero,,,
Calle Álava,Álava,Álava,,0,,,verdadero,,,
Calle Vázquez Coronado,Vázquez Coronado,Vázquez,Coronado,0,Male,,verdadero,,,
Calle de Ceriñola,Ceriñola,Ceriñola,,0,,,verdadero,,,
Calle de la Ballesta,Ballesta,Ballesta,,0,,,verdadero,,,
Calle Veracruz,Veracruz,Veracruz,,2,,,verdadero,,,
Plaza de la Merced,Merced,Merced,,2,Female,https://es.wikipedia.org/wiki/Virgen_de_la_Merced,verdadero,,,
Calle Tentenecio,Tentenecio,Tentenecio,,0,,,verdadero,,,
Cuesta de Oviedo,Cuesta de Oviedo,Cuesta,de,0,,,verdadero,,,
Calle Sierpes,Sierpes,Sierpes,,0,,,verdadero,,,
Calle Villarino,Villarino,Villarino,,0,,,verdadero,,,
Plaza de San Juan Bautista,San Juan Bautista,San,Juan,-2,Male,,verdadero,,,
Calle Río Tinto,Calle  Tinto,Calle,,0,,,verdadero,,,
Calle el Cid,el Cid,el,Cid,0,Male,,verdadero,,,
Calle Doctor Fleming,Doctor Fleming,Doctor,Fleming,0,Male,,verdadero,,,
Calle Perú,Perú,Perú,,-2,,,verdadero,,,
Calle Madre Bonifacia Rodríguez Castro,Madre Bonifacia Rodríguez Castro,Madre,Bonifacia,2,Female,https://es.wikipedia.org/wiki/Bonifacia_Rodr%C3%ADguez_Castro,verdadero,,,
Calle Correhuela,Correhuela,Correhuela,,0,,,verdadero,,,
Calle Portales de Camiñas,Portales Camiñas,Portales,Camiñas,0,,,verdadero,,,
Calle de los Relojeros,Relojeros,Relojeros,,0,,,verdadero,,,
Ronda del Corpus,Ronda del Corpus,Ronda,del,2,,,verdadero,,,
Calle Antonio Espinosa,Antonio Espinosa,Antonio,Espinosa,-2,Male,,verdadero,,,
Glorieta del Coronel Antonio Heredero Gil,Glorieta del Coronel Antonio Heredero Gil,Glorieta,del,-2,Male,,verdadero,,,
Calle del Gavilán,Gavilán,Gavilán,,0,,,verdadero,,,
Calle Bodegones,Bodegones,Bodegones,,0,,,verdadero,,,
Calle Fidel Bautista Sánchez,FiBautista Sánchez,FiBautista,Sánchez,0,Male,,verdadero,,,
Calle Rubiera,Rubiera,Rubiera,,0,,,verdadero,,,
Calle Isaac Peral,Isaac Peral,Isaac,Peral,-2,Male,,verdadero,,,
Calle Hovohambre,Hovohambre,Hovohambre,,0,,,verdadero,,,
Calle de la Reina,Reina,Reina,,2,Female,,verdadero,,,
Travesía de la Calle Cuarta,Travesía  Cuarta,Travesía,,0,,,verdadero,,,
Calle Compañía,Compañía,Compañía,,0,,,verdadero,,,
Calle de Rodríguez Hernández,Rodríguez Hernández,Rodríguez,Hernández,0,Male,,verdadero,,,
Calle de la Codorniz,Codorniz,Codorniz,,0,,,verdadero,,,
Calle Artesanía,Artesanía,Artesanía,,0,,,verdadero,,,
Calle Navasfrías,Navasfrías,Navasfrías,,0,,,verdadero,,,
Calle Cooperación,Cooperación,Cooperación,,0,,,verdadero,,,
Calle de Fray Junípero Serra,Fray Junípero Serra,Fray,Junípero,0,Male,,verdadero,,,
Plaza de las Cigüeñas,Cigüeñas,Cigüeñas,,0,,,verdadero,,,
Calle del Pardal,Pardal,Pardal,,0,,,verdadero,,,
Calle de las Gaviotas,Gaviotas,Gaviotas,,0,,,verdadero,,,
Calle del Ciervo,Ciervo,Ciervo,,0,,,verdadero,,,
Calle de las Águilas,Águilas,Águilas,,0,,,verdadero,,,
Calle del Halcón,Halcón,Halcón,,0,,,verdadero,,,
Calle del Gorrión,Gorrión,Gorrión,,0,,,verdadero,,,
Calle de la Tórtola,Tórtola,Tórtola,,0,,,verdadero,,,
Calle San Buenaventura,San Buenaventura,San,Buenaventura,2,Male,,verdadero,,,
Calle Consuelo,Consuelo,Consuelo,,2,,,verdadero,,,
Calle Pedro Cojos,Pedro Cojos,Pedro,Cojos,-2,Male,,verdadero,,,
Calle del Rodillo,Rodillo,Rodillo,,0,,,verdadero,,,
Calle Santa Clara,Santa Clara,Santa,Clara,2,Female,https://es.wikipedia.org/wiki/Clara_de_As%C3%ADs,verdadero,,,
Calle del Obispo Barbado Viejo,Obispo Barbado Viejo,Obispo,Barbado,0,Male,,verdadero,,,
Calle Doña Gonzala Santana,Doña Gonzala Santana,Doña,Gonzala,2,Female,,verdadero,,,
Plaza de San Julián,San Julián,San,Julián,-2,Male,,verdadero,,,
Calle de Tirso de Molina,Tirso de Molina,Tirso,de,-2,Male,,verdadero,,,
Calle Asturias,Asturias,Asturias,,0,,,verdadero,,,
Calle Las Veguillas,Las Veguillas,Las,Veguillas,0,,,verdadero,,,
Calle de Beleña,Beleña,Beleña,,0,,,verdadero,,,
Calle Cantalapiedra,Cantalapiedra,Cantalapiedra,,0,,,verdadero,,,
Calle Armuña,Armuña,Armuña,,0,,,verdadero,,,
Calle Obispo Jarrín,Obispo Jarrín,Obispo,Jarrín,0,Male,,verdadero,,,
Calle Cándido Albarrán,Cándido Albarrán,Cándido,Albarrán,-2,Male,,verdadero,,,
Calle San Simeón,San Simeón,San,Simeón,-2,Male,,verdadero,,,
Calle Cataluña,Cataluña,Cataluña,,0,,,verdadero,,,
Calle Murcia,Murcia,Murcia,,0,,,verdadero,,,
Calle Vasconia,Vasconia,Vasconia,,0,,,verdadero,,,
Calle Moriscos,Moriscos,Moriscos,,0,,,verdadero,,,
Calle Santa Rita,Santa Rita,Santa,Rita,2,Female,https://es.wikipedia.org/wiki/Rita_de_Casia,verdadero,,,
Calle del Buen Pastor,BuPastor,BuPastor,,0,,,verdadero,,,
Calle Santa Bárbara,Santa Bárbara,Santa,Bárbara,2,Female,https://es.wikipedia.org/wiki/B%C3%A1rbara_de_Nicomedia,verdadero,,,
Calle Eduardo Pérez Pujol,Eduardo Pérez Pujol,Eduardo,Pérez,-2,Male,,verdadero,,,
Calle de Juan Picornell,Juan Picornell,Juan,Picornell,-2,Male,,verdadero,,,
Plaza de la Mancha,Mancha,Mancha,,0,,,verdadero,,,
Calle San Bruno,San Bruno,San,Bruno,-2,Male,,verdadero,,,
Calle San Pascasio,San Pascasio,San,Pascasio,-2,Male,,verdadero,,,
Travesía San Andrés,Travesía San Andrés,Travesía,San,-2,Male,,verdadero,,,
Calle de Méndez Núñez,Méndez Núñez,Méndez,Núñez,0,Male,,verdadero,,,
Calle Santa Isabel,Santa Isabel,Santa,Isabel,2,Female,https://es.wikipedia.org/wiki/Isabel_(madre_de_Juan_el_Bautista),verdadero,,,
Calle San Florencio,San Florencio,San,Florencio,-2,Male,,verdadero,,,
Calle Prim,Prim,Prim,,0,,,verdadero,,,
Calle Higuera,Higuera,Higuera,,0,,,verdadero,,,
Calle Dios le Guarde,Dios le Guarde,Dios,le,2,,,verdadero,,,
Calle Cantalpino,Cantalpino,Cantalpino,,0,,,verdadero,,,
Calle del Granate,Granate,Granate,,0,,,verdadero,,,
Calle Cándido Rodríguez Pinilla,Cándido Rodríguez Pinilla,Cándido,Rodríguez,-2,Male,,verdadero,,,
Calle del Pelícano,Pelícano,Pelícano,,0,,,verdadero,,,
Calle Santa Inés,Santa Inés,Santa,Inés,2,Female,https://es.wikipedia.org/wiki/In%C3%A9s_de_As%C3%ADs,verdadero,,,
Calle del Regato del Anís,Regato del Anís,Regato,del,-2,,,verdadero,,,
Calle de El Tomillar,El Tomillar,El,Tomillar,0,,,verdadero,,,
Calle San Andrés,San Andrés,San,Andrés,-2,Male,,verdadero,,,
Calle San Felipe,San Felipe,San,Felipe,-2,Male,,verdadero,,,
Calle Belén,Belén,Belén,,2,,,verdadero,,,
Calle Santa Tecla,Santa Tecla,Santa,Tecla,2,Female,https://es.wikipedia.org/wiki/Tecla_de_Iconio,verdadero,,,
Calle la Misión,la Misión,la,Misión,0,,,verdadero,,,
Calle del Faisán,Faisán,Faisán,,0,,,verdadero,,,
Calle de Goya,Goya,Goya,,2,Male,,verdadero,,,
Calle de Florinda La Cava,Florinda La Cava,Florinda,La,2,Female,https://es.wikipedia.org/wiki/Florinda_la_Cava,verdadero,,,
Calle Salmerón,Salmerón,Salmerón,,0,,,verdadero,,,
Calle San Matías,San Matías,San,Matías,-2,Male,,verdadero,,,
Paseo del Ferrocarril,Ferrocarril,Ferrocarril,,0,,,verdadero,,,
Calle los Perdones,los Perdones,los,Perdones,0,,,verdadero,,,
Calle Managua,Managua,Managua,,0,,,verdadero,,,
Calle Isidro Segovia,Isidro Segovia,Isidro,Segovia,-2,Male,,verdadero,,,
Calle Juan de Vera,Juan Vera,Juan,Vera,-2,Male,,verdadero,,,
Calle Corralón de la Alberca,Corralón Alberca,Corralón,Alberca,0,,,verdadero,,,
Calle Placentinos,Placentinos,Placentinos,,0,,,verdadero,,,
Calle Norberto Cuesta Dutari,Norberto Cuesta Dutari,Norberto,Cuesta,-2,Male,,verdadero,,,
Calle la Cruz,la Cruz,la,Cruz,2,,,verdadero,,,
Cuesta de la Encarnación,Cuesta de la Encarnación,Cuesta,de,2,Female,https://es.wikipedia.org/wiki/Virgen_de_la_Encarnaci%C3%B3n,verdadero,,,
Calle las Paces,las Paces,las,Paces,0,,,verdadero,,,
Calle del Río Adaja,Calle  Adaja,Calle,,0,,,verdadero,,,
Calle Buenos Aires,Buenos Aires,Buenos,Aires,-2,,,verdadero,,,
Calle San Sebastián,San Sebastián,San,Sebastián,-2,Male,,verdadero,,,
Calle Bientocadas,Bientocadas,Bientocadas,,0,,,verdadero,,,
Calle San Mateo,San Mateo,San,Mateo,-2,Male,,verdadero,,,
Calle las Franciscas,las Franciscas,las,Franciscas,0,,,verdadero,,,
Calle Jesús,Jesús,Jesús,,-2,Male,,verdadero,,,
Calle Pan y Carbón,Pan y Carbón,Pan,y,-2,,,verdadero,,,
Calle Cerrada de Serranos,Cerrada Serranos,Cerrada,Serranos,0,,,verdadero,,,
Calle Traviesa,Traviesa,Traviesa,,0,,,verdadero,,,
Calle de la Fe,Fe,Fe,,2,,,verdadero,,,
Calle Rúa Mayor,Rúa Mayor,Rúa,Mayor,0,,,verdadero,,,
Calle La Latina,La Latina,La,Latina,0,,,verdadero,,,
Calle Horno,Horno,Horno,,0,,,verdadero,,,
Calle del Cáliz,Cáliz,Cáliz,,0,,,verdadero,,,
Calle Cuesta,Cuesta,Cuesta,,0,,,verdadero,,,
Calle Miñagustín,Miñagustín,Miñagustín,,0,,,verdadero,,,
Calle San Juan de la Cruz,San Juan Cruz,San,Juan,-2,Male,,verdadero,,,
Calle el Brocense,el Brocense,el,Brocense,0,,,verdadero,,,
Calle Espoz y Mina,Espoz y Mina,Espoz,y,2,,,verdadero,,,
Calle Especias,Especias,Especias,,0,,,verdadero,,,
Calle Ventura Ruiz Aguilera,Ventura Ruiz Aguilera,Ventura,Ruiz,2,Male,,verdadero,,,
Calle Bermejeros,Bermejeros,Bermejeros,,0,,,verdadero,,,
Calle Cañizal,Cañizal,Cañizal,,0,,,verdadero,,,
Calle Prado,Prado,Prado,,2,,,verdadero,,,
Calle Doctrinos,Doctrinos,Doctrinos,,0,,,verdadero,,,
Calle San Teodoro,San Teodoro,San,Teodoro,-2,Male,,verdadero,,,
Calle Meléndez,Meléndez,Meléndez,,0,,,verdadero,,,
Calle Sánchez Barbero,Sánchez Barbero,Sánchez,Barbero,0,Male,,verdadero,,,
Calle Felipe Espino,Felipe Espino,Felipe,Espino,-2,Male,,verdadero,,,
Calle Úrsulas,Úrsulas,Úrsulas,,0,,,verdadero,,,
Calle Domínguez Berrueta,Domínguez Berrueta,Domínguez,Berrueta,0,Male,,verdadero,,,
Calle las Isabeles,las Isabeles,las,Isabeles,0,,,verdadero,,,
Plaza de Los Bandos,Los Bandos,Los,Bandos,0,,,verdadero,,,
Calle Clavel,Clavel,Clavel,,0,,,verdadero,,,
Calle Gómez Moreno,Gómez Moreno,Gómez,Moreno,-2,Male,,verdadero,,,
Calle Caleros,Caleros,Caleros,,0,,,verdadero,,,
Calle Deán Polo Benito,Deán Polo Benito,Deán,Polo,-2,Male,,verdadero,,,
Calle de Gonzalo de Vivero,Gonzalo de Vivero,Gonzalo,de,-2,Male,,verdadero,,,
Calle Conde Duque de Olivares,ConDuque de Olivares,ConDuque,de,0,Male,,verdadero,,,
Calle José Jáuregui,José Jáuregui,José,Jáuregui,-2,Male,,verdadero,,,
Calle San Marcos,San Marcos,San,Marcos,-2,Male,,verdadero,,,
Calle los Apóstoles,los Apóstoles,los,Apóstoles,0,,,verdadero,,,
Plaza de Carmelitas,Carmelitas,Carmelitas,,0,,,verdadero,,,
Calle Reyes Católicos,Reyes Católicos,Reyes,Católicos,2,,,verdadero,,,
Callejón de San Marcos,San Marcos,San,Marcos,-2,Male,,verdadero,,,
Calle de Villar y Macías,Villar y Macías,Villar,y,2,,,verdadero,,,
Calle Corral de Villaverde,Corral Villaverde,Corral,Villaverde,0,,,verdadero,,,
Calle Luis Hernández Contreras,Luis Hernández Contreras,Luis,Hernández,-2,Male,,verdadero,,,
Plaza del Campillo,Campillo,Campillo,,0,,,verdadero,,,
Calle Pozo Hilera,Pozo Hilera,Pozo,Hilera,0,,,verdadero,,,
Calle Cristo de los Milagros,Cristo Milagros,Cristo,Milagros,-2,Male,,verdadero,,,
Calle del Narciso,Narciso,Narciso,,-2,,,verdadero,,,
Calle del Pensamiento,Pensamiento,Pensamiento,,0,,,verdadero,,,
Calle de los Arces,Arces,Arces,,0,,,verdadero,,,
Calle del Jacinto,Jacinto,Jacinto,,-2,,,verdadero,,,
Calle Arquímedes,Arquímedes,Arquímedes,,-2,Male,,verdadero,,,
Calle de las Hortensias,Hortensias,Hortensias,,0,,,verdadero,,,
Calle Fucsia,Fucsia,Fucsia,,0,,,verdadero,,,
Calle Profesor Camón Aznar,Profesor Camón Aznar,Profesor,Camón,0,Male,,verdadero,,,
Calle de los Arenales,Arenales,Arenales,,0,,,verdadero,,,
Calle Matilla de los Caños,Matilla Caños,Matilla,Caños,0,,,verdadero,,,
Calle Moreruela,Moreruela,Moreruela,,0,,,verdadero,,,
Calle la Palma,la Palma,la,Palma,2,,,verdadero,,,
Calle San Juan de Alcázar,San Juan Alcázar,San,Juan,-2,Male,,verdadero,,,
Calle Teso de Buenavista,Teso Buenavista,Teso,Buenavista,0,Male,,verdadero,,,
Calle del Alto,Alto,Alto,,0,,,verdadero,,,
Calle León,León,León,,-2,,,verdadero,,,
Calle Girasol,Girasol,Girasol,,0,,,verdadero,,,
Calle Abogados de Atocha,Abogados Atocha,Abogados,Atocha,2,,,verdadero,,,
Calle Ribera del Puente,Ribera Puente,Ribera,Puente,0,,,verdadero,,,
Calle Rondín Edades del Hombre,Rondín Edades Hombre,Rondín,Edades,0,,,verdadero,,,
Calle Toro,Toro,Toro,,0,,,verdadero,,,
Calle Licenciado Méndez Nieto,Licenciado Méndez Nieto,Licenciado,Méndez,0,Male,,verdadero,,,
Calle Donantes de Sangre,Donantes Sangre,Donantes,Sangre,0,,,verdadero,,,
Plaza de los Doctores de la Reina,Doctores Reina,Doctores,Reina,2,,,verdadero,,,
Calle Alfonso X El Sabio,Alfonso X El Sabio,Alfonso,X,-2,Male,,verdadero,,,
Plaza Diego de Covarrubias,Diego Covarrubias,Diego,Covarrubias,-2,Male,,verdadero,,,
Calle Licenciados,Licenciados,Licenciados,,0,,,verdadero,,,
Calle Corrales de Monroy,Corrales Monroy,Corrales,Monroy,0,,,verdadero,,,
Calle Zurbarán,Zurbarán,Zurbarán,,0,Male,,verdadero,,,
Calle Portillo de San Vicente,Portillo San Vicente,Portillo,San,-2,Male,,verdadero,,,
Túnel del Rector Lucena,Túnel del Rector Lucena,Túnel,del,2,Male,,verdadero,,,
Calle la Perla,la Perla,la,Perla,2,,,verdadero,,,
Calle Diamante,Diamante,Diamante,,0,,,verdadero,,,
Calle Padilleros,Padilleros,Padilleros,,0,,,verdadero,,,
